"id","year","type","disaster","disaster_start_date","qualifier","payment_type"
"13031",2012,"Improved Pasture","Drought","2012-03-15","D4a","4 Month"
"13031",2011,"Improved Pasture","Drought","2011-05-31","D4","3 Month"
"13031",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13031",2012,"Long Season Small Grains","Drought","2011-12-15","D3","3 Month"
"13031",2011,"Long Season Small Grains","Drought","2010-12-15","D2","1 Month"
"13031",2022,"Native Pasture","Drought","2022-07-04","D2","1 Month"
"13031",2012,"Native Pasture","Drought","2012-04-01","D4a","4 Month"
"13031",2011,"Native Pasture","Drought","2011-05-31","D4","3 Month"
"13033",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13033",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13033",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13033",2011,"Forage Sorghum","Drought","2011-06-01","D4","3 Month"
"13033",2008,"Forage Sorghum","Drought","2008-07-01","D2","1 Month"
"13033",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-08","D3","3 Month"
"13033",2019,"Full Season Improved Pasture","Drought","2019-10-08","D3","3 Month"
"13033",2012,"Improved Pasture","Drought","2012-03-15","D4b","5 Month"
"13033",2011,"Improved Pasture","Drought","2011-05-31","D4","3 Month"
"13033",2008,"Improved Pasture","Drought","2008-09-30","D4","3 Month"
"13033",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13033",2012,"Long Season Small Grains","Drought","2011-12-15","D3","3 Month"
"13033",2019,"Native Pasture","Drought","2019-10-08","D3","3 Month"
"13033",2012,"Native Pasture","Drought","2012-04-01","D4b","5 Month"
"13033",2011,"Native Pasture","Drought","2011-05-31","D4","3 Month"
"13033",2008,"Native Pasture","Drought","2008-09-30","D3","2 Month"
"13033",2008,"Small Grains","Drought","2007-12-15","D4","3 Month"
"13035",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13035",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13035",2016,"Forage Sorghum","Drought","2016-07-05","D3","3 Month"
"13035",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13035",2011,"Forage Sorghum","Drought","2011-06-21","D4","3 Month"
"13035",2008,"Forage Sorghum","Drought","2008-06-24","D2","1 Month"
"13035",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-08","D3","3 Month"
"13035",2019,"Full Season Improved Pasture","Drought","2019-10-08","D3","3 Month"
"13035",2016,"Full Season Improved Pasture","Drought","2016-07-05","D4b","5 Month"
"13035",2012,"Improved Pasture","Drought","2012-03-15","D4b","5 Month"
"13035",2011,"Improved Pasture","Drought","2011-06-21","D4","3 Month"
"13035",2008,"Improved Pasture","Drought","2008-06-24","D2","1 Month"
"13035",2017,"Long Season Small Grains","Drought","2016-12-15","D3","3 Month"
"13035",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13035",2012,"Long Season Small Grains","Drought","2011-12-15","D3","3 Month"
"13035",2019,"Native Pasture","Drought","2019-10-08","D3","3 Month"
"13035",2016,"Native Pasture","Drought","2016-07-05","D4b","5 Month"
"13035",2012,"Native Pasture","Drought","2012-04-01","D4b","5 Month"
"13035",2011,"Native Pasture","Drought","2011-06-21","D4","3 Month"
"13035",2008,"Native Pasture","Drought","2008-06-24","D2","1 Month"
"13037",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13037",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13037",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13037",2011,"Forage Sorghum","Drought","2011-06-01","D4","3 Month"
"13037",2008,"Forage Sorghum","Drought","2008-06-24","D2","1 Month"
"13037",2016,"Full Season Improved Pasture","Drought","2016-11-15","D3","3 Month"
"13037",2012,"Improved Pasture","Drought","2012-03-15","D4b","5 Month"
"13037",2011,"Improved Pasture","Drought","2011-05-17","D4","3 Month"
"13037",2008,"Improved Pasture","Drought","2008-06-24","D2","1 Month"
"13037",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13037",2012,"Long Season Small Grains","Drought","2011-12-15","D3","3 Month"
"13037",2011,"Long Season Small Grains","Drought","2010-12-15","D2","1 Month"
"13037",2016,"Native Pasture","Drought","2016-11-15","D3","3 Month"
"13037",2012,"Native Pasture","Drought","2012-04-01","D4b","5 Month"
"13037",2011,"Native Pasture","Drought","2011-05-17","D4","3 Month"
"13037",2008,"Native Pasture","Drought","2008-06-24","D2","1 Month"
"13039",2017,"Annual Ryegrass","Drought","2017-05-09","D3","3 Month"
"13039",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13039",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13039",2011,"Forage Sorghum","Drought","2011-06-01","D4","3 Month"
"13039",2017,"Full Season Improved Pasture","Drought","2017-05-09","D3","3 Month"
"13039",2012,"Improved Pasture","Drought","2012-03-15","D4b","5 Month"
"13039",2011,"Improved Pasture","Drought","2011-03-15","D4","3 Month"
"13039",2010,"Improved Pasture","Drought","2010-10-26","D3","2 Month"
"13039",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13039",2012,"Long Season Small Grains","Drought","2011-12-20","D3","3 Month"
"13039",2011,"Long Season Small Grains","Drought","2010-12-15","D4","3 Month"
"13039",2017,"Native Pasture","Drought","2017-05-09","D3","3 Month"
"13039",2012,"Native Pasture","Drought","2012-04-01","D4b","5 Month"
"13039",2011,"Native Pasture","Drought","2011-04-01","D4","3 Month"
"13043",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13043",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13043",2011,"Forage Sorghum","Drought","2011-06-01","D4","3 Month"
"13043",2012,"Improved Pasture","Drought","2012-03-15","D4a","4 Month"
"13043",2011,"Improved Pasture","Drought","2011-05-31","D4","3 Month"
"13043",2013,"Long Season Small Grains","Drought","2012-12-15","D2","1 Month"
"13043",2012,"Long Season Small Grains","Drought","2011-12-15","D3","3 Month"
"13043",2012,"Native Pasture","Drought","2012-04-01","D4a","4 Month"
"13043",2011,"Native Pasture","Drought","2011-05-31","D4","3 Month"
"13045",2017,"Annual Ryegrass","Drought","2017-03-28","D2","1 Month"
"13045",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13045",2016,"Forage Sorghum","Drought","2016-07-05","D3","3 Month"
"13045",2012,"Forage Sorghum","Drought","2012-07-03","D3","3 Month"
"13045",2011,"Forage Sorghum","Drought","2011-08-30","D3","2 Month"
"13045",2008,"Forage Sorghum","Drought","2008-06-01","D2","1 Month"
"13045",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-01","D3","3 Month"
"13045",2019,"Full Season Improved Pasture","Drought","2019-10-01","D3","3 Month"
"13045",2016,"Full Season Improved Pasture","Drought","2016-07-05","D4b","5 Month"
"13045",2012,"Improved Pasture","Drought","2012-07-03","D4b","5 Month"
"13045",2011,"Improved Pasture","Drought","2011-08-30","D4","3 Month"
"13045",2008,"Improved Pasture","Drought","2008-03-15","D4","3 Month"
"13045",2017,"Long Season Small Grains","Drought","2016-12-15","D3","3 Month"
"13045",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13045",2019,"Native Pasture","Drought","2019-10-01","D3","3 Month"
"13045",2016,"Native Pasture","Drought","2016-07-05","D4b","5 Month"
"13045",2012,"Native Pasture","Drought","2012-07-03","D4b","5 Month"
"13045",2011,"Native Pasture","Drought","2011-08-30","D4","3 Month"
"13045",2008,"Native Pasture","Drought","2008-04-01","D4","3 Month"
"13047",2024,"Annual Crabgrass","Drought","2024-09-17","D3","3 Month"
"13047",2017,"Annual Ryegrass","Drought","2017-02-21","D3","3 Month"
"13047",2016,"Forage Sorghum","Drought","2016-06-28","D3","3 Month"
"13047",2008,"Forage Sorghum","Drought","2008-08-19","D3","2 Month"
"13047",2024,"Full Season Improved Mixed Pasture","Drought","2024-09-17","D3","3 Month"
"13047",2023,"Full Season Improved Mixed Pasture","Drought","2023-10-24","D4a","4 Month"
"13047",2024,"Full Season Improved Pasture","Drought","2024-09-17","D3","3 Month"
"13047",2023,"Full Season Improved Pasture","Drought","2023-10-24","D4a","4 Month"
"13047",2017,"Full Season Improved Pasture","Drought","2017-03-15","D3","3 Month"
"13047",2016,"Full Season Improved Pasture","Drought","2016-06-28","D4b","5 Month"
"13047",2008,"Improved Pasture","Drought","2008-03-15","D4","3 Month"
"13047",2017,"Long Season Small Grains","Drought","2016-12-15","D3","3 Month"
"13047",2024,"Native Pasture","Drought","2024-09-17","D3","3 Month"
"13047",2023,"Native Pasture","Drought","2023-10-24","D4a","4 Month"
"13047",2017,"Native Pasture","Drought","2017-03-15","D3","3 Month"
"13047",2016,"Native Pasture","Drought","2016-06-28","D4b","5 Month"
"13047",2008,"Native Pasture","Drought","2008-04-01","D3","2 Month"
"13049",2017,"Annual Ryegrass","Drought","2017-05-09","D3","3 Month"
"13049",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13049",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13049",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13049",2011,"Forage Sorghum","Drought","2011-06-01","D4","3 Month"
"13049",2017,"Full Season Improved Pasture","Drought","2017-05-09","D3","3 Month"
"13049",2012,"Improved Pasture","Drought","2012-03-15","D4b","5 Month"
"13049",2011,"Improved Pasture","Drought","2011-03-15","D4","3 Month"
"13049",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13049",2012,"Long Season Small Grains","Drought","2011-12-20","D3","3 Month"
"13049",2011,"Long Season Small Grains","Drought","2010-12-15","D4","3 Month"
"13049",2017,"Native Pasture","Drought","2017-05-09","D3","3 Month"
"13049",2012,"Native Pasture","Drought","2012-04-01","D4b","5 Month"
"13049",2011,"Native Pasture","Drought","2011-04-01","D4","3 Month"
"13051",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13051",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13051",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13051",2011,"Forage Sorghum","Drought","2011-06-01","D4","3 Month"
"13051",2022,"Full Season Improved Mixed Pasture","Drought","2022-07-04","D2","1 Month"
"13051",2022,"Full Season Improved Pasture","Drought","2022-07-04","D2","1 Month"
"13051",2012,"Improved Pasture","Drought","2012-03-15","D4a","4 Month"
"13051",2011,"Improved Pasture","Drought","2011-03-15","D4","3 Month"
"13051",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13051",2012,"Long Season Small Grains","Drought","2011-12-15","D3","3 Month"
"13051",2011,"Long Season Small Grains","Drought","2010-12-15","D2","1 Month"
"13051",2022,"Native Pasture","Drought","2022-07-04","D2","1 Month"
"13051",2012,"Native Pasture","Drought","2012-04-01","D4a","4 Month"
"13051",2011,"Native Pasture","Drought","2011-04-01","D4","3 Month"
"13053",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13053",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13053",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13053",2011,"Forage Sorghum","Drought","2011-06-01","D4","3 Month"
"13053",2008,"Forage Sorghum","Drought","2008-06-24","D2","1 Month"
"13053",2016,"Full Season Improved Pasture","Drought","2016-11-15","D4a","4 Month"
"13053",2012,"Improved Pasture","Drought","2012-03-15","D4b","5 Month"
"13053",2011,"Improved Pasture","Drought","2011-05-31","D4","3 Month"
"13053",2008,"Improved Pasture","Drought","2008-06-24","D2","1 Month"
"13053",2017,"Long Season Small Grains","Drought","2016-12-15","D3","3 Month"
"13053",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13053",2012,"Long Season Small Grains","Drought","2011-12-15","D3","3 Month"
"13053",2011,"Long Season Small Grains","Drought","2010-12-15","D2","1 Month"
"13053",2016,"Native Pasture","Drought","2016-11-15","D4a","4 Month"
"13053",2012,"Native Pasture","Drought","2012-04-01","D4b","5 Month"
"13053",2011,"Native Pasture","Drought","2011-05-31","D4","3 Month"
"13053",2008,"Native Pasture","Drought","2008-06-24","D2","1 Month"
"13055",2017,"Annual Ryegrass","Drought","2017-02-21","D3","3 Month"
"13055",2016,"Forage Sorghum","Drought","2016-07-05","D3","3 Month"
"13055",2008,"Forage Sorghum","Drought","2008-08-19","D3","2 Month"
"13055",2023,"Full Season Improved Mixed Pasture","Drought","2023-10-24","D4a","4 Month"
"13055",2023,"Full Season Improved Pasture","Drought","2023-10-24","D4a","4 Month"
"13055",2016,"Full Season Improved Pasture","Drought","2016-07-05","D4b","5 Month"
"13055",2008,"Improved Pasture","Drought","2008-03-15","D4","3 Month"
"13055",2024,"Long Season Small Grains","Drought","2023-12-15","D3","3 Month"
"13055",2017,"Long Season Small Grains","Drought","2016-12-15","D3","3 Month"
"13055",2023,"Native Pasture","Drought","2023-10-24","D4a","4 Month"
"13055",2016,"Native Pasture","Drought","2016-07-05","D4b","5 Month"
"13055",2008,"Native Pasture","Drought","2008-04-01","D4","3 Month"
"13057",2017,"Annual Ryegrass","Drought","2017-02-21","D3","3 Month"
"13057",2016,"Forage Sorghum","Drought","2016-07-19","D3","3 Month"
"13057",2012,"Forage Sorghum","Drought","2012-07-24","D3","3 Month"
"13057",2008,"Forage Sorghum","Drought","2008-08-19","D4","3 Month"
"13057",2023,"Full Season Improved Mixed Pasture","Drought","2023-10-31","D4a","4 Month"
"13057",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-01","D4a","4 Month"
"13057",2023,"Full Season Improved Pasture","Drought","2023-10-31","D3","3 Month"
"13057",2019,"Full Season Improved Pasture","Drought","2019-10-01","D4a","4 Month"
"13057",2017,"Full Season Improved Pasture","Drought","2017-03-15","D4a","4 Month"
"13057",2016,"Full Season Improved Pasture","Drought","2016-07-19","D4a","4 Month"
"13057",2012,"Improved Pasture","Drought","2012-07-24","D4a","4 Month"
"13057",2008,"Improved Pasture","Drought","2008-08-19","D4","3 Month"
"13057",2024,"Long Season Small Grains","Drought","2023-12-15","D3","3 Month"
"13057",2017,"Long Season Small Grains","Drought","2016-12-15","D3","3 Month"
"13057",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13057",2023,"Native Pasture","Drought","2023-10-31","D3","3 Month"
"13057",2019,"Native Pasture","Drought","2019-10-01","D4a","4 Month"
"13057",2017,"Native Pasture","Drought","2017-03-15","D4a","4 Month"
"13057",2016,"Native Pasture","Drought","2016-07-19","D4a","4 Month"
"13057",2012,"Native Pasture","Drought","2012-07-24","D4a","4 Month"
"13057",2008,"Native Pasture","Drought","2008-08-19","D4","3 Month"
"13059",2017,"Annual Ryegrass","Drought","2017-03-28","D2","1 Month"
"13059",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13059",2016,"Forage Sorghum","Drought","2016-06-21","D2","1 Month"
"13059",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13059",2011,"Forage Sorghum","Drought","2011-08-30","D3","2 Month"
"13059",2008,"Forage Sorghum","Drought","2008-07-22","D4","3 Month"
"13059",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-15","D3","3 Month"
"13059",2019,"Full Season Improved Pasture","Drought","2019-10-15","D3","3 Month"
"13059",2016,"Full Season Improved Pasture","Drought","2016-06-21","D4a","4 Month"
"13059",2012,"Improved Pasture","Drought","2012-05-01","D4a","4 Month"
"13059",2011,"Improved Pasture","Drought","2011-08-30","D4","3 Month"
"13059",2009,"Improved Pasture","Drought","2009-03-15","D3","2 Month"
"13059",2008,"Improved Pasture","Drought","2008-07-22","D4","3 Month"
"13059",2017,"Long Season Small Grains","Drought","2016-12-15","D3","3 Month"
"13059",2012,"Long Season Small Grains","Drought","2011-12-15","D2","1 Month"
"13059",2019,"Native Pasture","Drought","2019-10-15","D3","3 Month"
"13059",2016,"Native Pasture","Drought","2016-06-21","D4a","4 Month"
"13059",2012,"Native Pasture","Drought","2012-05-01","D4a","4 Month"
"13059",2011,"Native Pasture","Drought","2011-08-30","D4","3 Month"
"13059",2008,"Native Pasture","Drought","2008-07-22","D4","3 Month"
"13061",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13061",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13061",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13061",2011,"Forage Sorghum","Drought","2011-06-01","D4","3 Month"
"13061",2008,"Forage Sorghum","Drought","2008-06-24","D2","1 Month"
"13061",2016,"Full Season Improved Pasture","Drought","2016-11-15","D3","3 Month"
"13061",2012,"Improved Pasture","Drought","2012-03-15","D4b","5 Month"
"13061",2011,"Improved Pasture","Drought","2011-03-15","D4","3 Month"
"13061",2008,"Improved Pasture","Drought","2008-06-24","D2","1 Month"
"13061",2017,"Long Season Small Grains","Drought","2016-12-15","D3","3 Month"
"13061",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13061",2012,"Long Season Small Grains","Drought","2011-12-15","D3","3 Month"
"13061",2011,"Long Season Small Grains","Drought","2010-12-15","D2","1 Month"
"13061",2016,"Native Pasture","Drought","2016-11-15","D3","3 Month"
"13061",2012,"Native Pasture","Drought","2012-04-01","D4b","5 Month"
"13061",2011,"Native Pasture","Drought","2011-05-17","D4","3 Month"
"13061",2008,"Native Pasture","Drought","2008-06-24","D2","1 Month"
"13061",2008,"Small Grains","Drought","2007-12-15","D4","3 Month"
"13063",2013,"Annual Ryegrass","Drought",NA,"D3","3 Month"
"13063",2012,"Annual Ryegrass","Drought",NA,"D4a","4 Month"
"13063",2016,"Forage Sorghum","Drought","2016-07-05","D3","3 Month"
"13063",2012,"Forage Sorghum","Drought","2012-06-01","D3","3 Month"
"13063",2011,"Forage Sorghum","Drought","2011-08-30","D3","2 Month"
"13063",2008,"Forage Sorghum","Drought","2008-06-01","D2","1 Month"
"13063",2019,"Full Season Improved Mixed Pasture","Drought","2019-10-01","D3","3 Month"
"13063",2019,"Full Season Improved Pasture","Drought","2019-10-01","D3","3 Month"
"13063",2016,"Full Season Improved Pasture","Drought","2016-07-05","D4b","5 Month"
"13063",2012,"Improved Pasture","Drought","2012-05-01","D4b","5 Month"
"13063",2011,"Improved Pasture","Drought","2011-08-30","D4","3 Month"
"13063",2008,"Improved Pasture","Drought","2008-03-15","D3","2 Month"
"13063",2017,"Long Season Small Grains","Drought","2016-12-15","D3","3 Month"
"13063",2013,"Long Season Small Grains","Drought","2012-12-15","D3","3 Month"
"13063",2012,"Long Season Small Grains","Drought","2011-12-15","D3","3 Month"
"13063",2019,"Native Pasture","Drought","2019-10-01","D3","3 Month"
